-217.0297951582869, 17.867958022241908
-205.11918063314715, 14.69613115438824
-161.4469273743017, 32.50535164204035
-149.53631284916207, 34.59053411998116
-121.74487895716948, 39.80642719156265
-89.98324022346378, 31.348222210619667
-58.22160148975797, 39.71244713621883
-14.549348230912642, 54.36746201639431
5.301675977653531, 59.59510259489372
29.122905027932916, 16.452383438625816
56.91433891992551, 23.77108024852498
100.58659217877073, 55.24852503524255
120.43761638733702, 51.01354879131202
140.28864059590308, 52.03558189317596
152.1992551210427, 59.37777371691118
183.9608938547484, 60.382185558398135
215.72253258845433, 15.124915156894474
295.1266294227188, 22.367253171826803
314.97765363128485, 18.132276927896385
342.76908752327734, 24.39957186863677
354.67970204841697, 20.176343131624265
378.50093109869647, 33.8093249099357
410.26256983240216, 26.402521798151724
438.05400372439465, 25.310003654779905
517.4581005586589, 42.01495849214217
553.189944134078, 28.293870411945875
588.9217877094972, 49.26904401399253
608.7728119180632, 50.29107711585647
624.6536312849161, 18.725526027254205
644.5046554934821, 22.901764736594714
719.9385474860334, 46.9724064115282
751.7001862197391, 60.59364068292166
759.6405959031655, 32.19404270871405
775.5214152700186, 34.27335143319584
783.461824953445, 29.004594580483456
807.2830540037243, 37.38056701300059
821.1787709497204, 32.62870046467907
850.9553072625696, 38.36735759411056
898.5977653631284, 31.988461337649483
950.2104283054001, 24.552289458570442
974.0316573556796, 33.97966376024641
997.8528864059587, 37.098626846969125
1013.7337057728117, 50.743356132198585
1053.435754189944, 54.8902260742442
1065.3463687150838, 71.6950347204093
1097.1080074487895, 94.77888581423275
1116.9590316573554, 97.90372265441442
1120.9292364990683, 90.53803581684326
1124.8994413407818, 75.81253589516001
1136.8100558659216, 71.5893071581475
1168.5716945996273, 91.51895264449428
1204.303538175046, 107.23711690074657
1212.243947858473, 89.35153761812768
1232.0949720670387, 73.55114081344954
1236.0651769087517, 54.62003341513076
1275.7672253258843, 54.561295880540854
1291.6480446927371, 80.82284759567688
1351.201117318435, 87.04315250874532
1367.0819366852884, 63.8888163734141
1394.8733705772806, 71.20751318331327
1402.813780260707, 60.68174698480652
1414.724394785847, 78.53795750013046
1450.456238361266, 88.9991124105884
1494.1284916201116, 93.14010859917505
1617.2048417132214, 100.31783532605851
1637.0558659217872, 89.77444786717479
1660.8770949720665, 96.04761656137418
1672.787709497206, 96.0299953009972
1676.7579143389194, 100.22972902417371
1696.6089385474856, 102.3031639951966
1704.549348230912, 119.1138463948206
1728.3705772811918, 133.79823004229104
1752.1918063314706, 216.82373518508848
1768.072625698324, 363.99650185349554
1781.9683426443198, 306.1488409126507
1799.8342644320292, 361.8467080875059
1803.8044692737426, 384.97167545554225
1827.6256983240219, 438.5579282618911
1855.4171322160141, 359.6616718007623
1867.327746741154, 378.5692841852452
1895.1191806331462, 404.8132146400042
